idx,osm_idx,lat,lon
649,42430160,40.72625,-74.00373
650,42430164,40.726958,-74.003445
651,42430167,40.727664,-74.003155
652,42430187,40.7297532,-74.0021622
653,42430205,40.7305503,-74.0017
654,42430217,40.7310625,-74.0014113
655,42430231,40.731706,-74.000954
656,42430233,40.732315,-74.000511
657,42430235,40.732929,-74.000066
658,42430237,40.7336634,-73.9995234
659,42430241,40.7347874,-73.9987127
660,42430247,40.735391,-73.998274
661,42430249,40.736032,-73.997805
662,42430253,40.737361,-73.99684
663,42430255,40.738044,-73.996337
664,42430257,40.738686,-73.995874
665,42430259,40.739272,-73.995446
666,42430263,40.740442,-73.994593
667,42430265,40.7416288,-73.9937317
668,42430269,40.7422328,-73.9932916
669,42430271,40.7429103,-73.9927979
670,42430274,40.744186,-73.991871
671,42430277,40.7448186,-73.9914085
672,42430279,40.745421,-73.990968
673,42430282,40.746038,-73.990518
674,42430288,40.747277,-73.989617
675,42430292,40.7478958,-73.9891568
676,42430295,40.7485081,-73.9886948
677,42430298,40.7491217,-73.9882353
678,42430304,40.7498011,-73.9877463
679,42430308,40.7504574,-73.9872874
680,42430311,40.751088,-73.9868238
681,42430314,40.7517,-73.986399
682,42430317,40.752317,-73.985947
683,42430320,40.7529437,-73.9854836
684,42430324,40.7535585,-73.9850397
685,42430329,40.754177,-73.984596
686,42430333,40.754842,-73.984118
687,42430338,40.755516,-73.983624
688,42430342,40.7561421,-73.9831665
689,42430344,40.7567712,-73.9827118
690,42430347,40.7573902,-73.9822537
691,42430350,40.7580163,-73.9817975
692,42430352,40.758645,-73.981341
693,42430356,40.7592744,-73.9808828
694,42430358,40.7599106,-73.9804176
695,42430361,40.7605248,-73.9799722
696,42430363,40.7611565,-73.9795126
697,42430367,40.7617737,-73.9790635
698,42430371,40.7623991,-73.9786085
699,42430375,40.7630416,-73.978141
700,42430378,40.7636495,-73.977693
701,42430384,40.764324,-73.977196
702,42430390,40.7650041,-73.9767052
703,42430394,40.7656797,-73.976244
704,42430468,40.7283967,-74.0030772
705,42430474,40.7910474,-73.9513807
706,42430477,40.7903128,-73.9496374
707,42430479,40.7896902,-73.9481549
708,42430482,40.7890006,-73.9465498
709,42430485,40.7880579,-73.9443285
710,42430488,40.7870603,-73.9419364
711,42430519,40.7174659,-74.0106308
712,42430521,40.7174024,-74.0100927
713,42430529,40.7172754,-74.0090579
714,42430535,40.7141387,-74.0034162
715,42430540,40.7145774,-74.004013
716,42430550,40.7160045,-74.0070792
717,42430557,40.7166109,-74.0083863
718,42430571,40.716928,-74.0091078
719,42430589,40.7488909,-74.0070027
720,42430594,40.7501781,-74.0060705
721,42430597,40.7508082,-74.0056216
722,42430600,40.7514035,-74.0051771
723,42430603,40.7520312,-74.0047222
724,42430607,40.7532765,-74.0038197
725,42430629,40.7551246,-74.0024796
726,42430633,40.7557816,-74.0019763
727,42430639,40.7564645,-74.0014663
728,42430643,40.7570547,-74.0010329
729,42430646,40.7576744,-74.0005846
730,42430651,40.7582961,-74.0001285
731,42430664,40.7595749,-73.9992852
732,42430669,40.7601736,-73.9988397
733,42430673,40.7608557,-73.9983473
734,42430677,40.7614999,-73.9978033
735,42430680,40.7621145,-73.9973436
736,42430685,40.7627398,-73.99689
737,42430688,40.7633667,-73.9964368
738,42430691,40.7639924,-73.9959815
739,42430694,40.7646184,-73.9955216
740,42430698,40.7652498,-73.995066
741,42430704,40.765878,-73.9946061
742,42430707,40.7664978,-73.9941564
743,42430713,40.767131,-73.9936874
744,42430722,40.767752,-73.9932376
745,42430736,40.76837,-73.992786
746,42430739,40.769017,-73.9923216
747,42430742,40.7696336,-73.9918836
748,42430745,40.7703169,-73.9913932
749,42430747,40.7709867,-73.9909124
