i,n,lat,lon
5139,1704473829,-3.8211872,-38.6202543
5140,1704473837,-3.8212297,-38.6237267
5141,1704473841,-3.8215508,-38.6233109
5142,1704473842,-3.8216693,-38.6187015
5143,1704473843,-3.8216615,-38.6197558
5144,1704473845,-3.8217028,-38.627791
5145,1704473855,-3.8218573,-38.6243919
5146,6154892544,-3.8588332,-38.4215912
5147,1704473858,-3.8220047,-38.6227036
5148,1704473862,-3.8221713,-38.6191945
5149,1704473863,-3.8221972,-38.6212148
5150,1704473866,-3.8224111,-38.6150928
5151,1704473867,-3.8225805,-38.6289992
5152,2863019276,-3.8468526,-38.5055721
5153,2863019277,-3.8477201,-38.503239
5154,2863019278,-3.845483,-38.5050494
5155,2863019274,-3.8459965,-38.5078406
5156,2863019281,-3.8466439,-38.5026231
5157,2863019283,-3.8457555,-38.5059932
5158,2863019284,-3.846033,-38.5052436
5159,1704473877,-3.8225776,-38.6206185
5160,2863019286,-3.8463267,-38.5044916
5161,2863019287,-3.8471451,-38.5047962
5162,1704473880,-3.8228876,-38.6231469
5163,2863019288,-3.8458018,-38.5042835
5164,1704473882,-3.8228847,-38.6213558
5165,2863019290,-3.8461649,-38.5048607
5166,1704473884,-3.8229886,-38.6199666
5167,1704473885,-3.8230493,-38.6259884
5168,2863019292,-3.8463428,-38.5053536
5169,1704473887,-3.8231633,-38.6285587
5170,2863019289,-3.8470045,-38.5051712
5171,1704473889,-3.8233118,-38.6263414
5172,2863019291,-3.846051,-38.5061122
5173,2863019296,-3.8458212,-38.5060228
5174,2863019298,-3.8461217,-38.5061371
5175,2863019299,-3.8457226,-38.5063101
5176,2863019293,-3.8462638,-38.506193
5177,2863019295,-3.8455357,-38.5068059
5178,2863019300,-3.8460098,-38.5064412
5179,1704473888,-3.8231673,-38.6181866
5180,2863019297,-3.8458369,-38.5069086
5181,1704473899,-3.8234056,-38.6178225
5182,4022875436,-3.7848403,-38.4899741
5183,1704473902,-3.8234543,-38.6204316
5184,1704473904,-3.8234612,-38.6201847
5185,1704473905,-3.8235098,-38.625403
5186,1704473906,-3.8236522,-38.6174316
5187,1704473907,-3.8237427,-38.6281121
5188,1704473909,-3.8237216,-38.6195595
5189,1704473910,-3.8237495,-38.6219565
5190,1704473911,-3.8239064,-38.6258912
5191,1704473913,-3.823907,-38.6170438
5192,2819372346,-3.7406569,-38.4881086
5193,2819372349,-3.7391908,-38.487205
5194,3418240320,-3.7087384,-38.5821484
5195,3418240321,-3.720237,-38.6018291
5196,3418240322,-3.7210477,-38.5990372
5197,1704473920,-3.8239566,-38.6247702
5198,1704473921,-3.8239925,-38.6188379
5199,3418240325,-3.7480518,-38.5956815
5200,1704473925,-3.8242012,-38.6182889
5201,1907766601,-3.7613558,-38.4906768
5202,1704473931,-3.8243344,-38.6276358
5203,1704473932,-3.8243734,-38.6178448
5204,1704473933,-3.8243788,-38.6242095
5205,6401570128,-3.7746128,-38.497136
5206,1704473936,-3.8244957,-38.6254571
5207,1704473938,-3.824525,-38.6174541
5208,1704473941,-3.8247691,-38.6190518
5209,1704473942,-3.8253419,-38.6158536
5210,1704473944,-3.8248428,-38.6235899
5211,1704473945,-3.8252364,-38.6178009
5212,1704473948,-3.8250618,-38.6250264
5213,1704473951,-3.8254647,-38.6267016
5214,1704473953,-3.8256094,-38.6246105
5215,1704473962,-3.8255475,-38.6224844
5216,1704473963,-3.8258437,-38.6260659
5217,1714435438,-3.6864254,-38.643853
5218,2282632563,-3.7796378,-38.4889717
5219,1714435444,-3.686521,-38.6348487
5220,1714435445,-3.6866891,-38.6429329
5221,2282632564,-3.7799821,-38.4889906
5222,2282632567,-3.7797964,-38.4976903
5223,1714435449,-3.686696,-38.6445127
5224,2282632569,-3.7798727,-38.4975053
5225,1714435451,-3.6869365,-38.6480814
5226,1714435455,-3.6871437,-38.633756
5227,1714435458,-3.6872032,-38.6348056
5228,7189312898,-3.7732335,-38.4341023
5229,7189312899,-3.7730718,-38.4346502
5230,7189312902,-3.7793458,-38.43269
5231,7189312903,-3.779308,-38.4326474
5232,5964838280,-3.7930731,-38.6209323
5233,5964838281,-3.7876812,-38.617382
5234,5964838282,-3.7798988,-38.6154379
5235,7189312907,-3.7749721,-38.4338174
5236,1714435471,-3.6872449,-38.6357813
5237,1714435476,-3.6874698,-38.6398714
5238,7189312917,-3.7792899,-38.4326592
5239,4350031256,-3.740551,-38.5902911
5240,4350031257,-3.7403208,-38.5885749
5241,1714435484,-3.6874933,-38.6301617
5242,1714435490,-3.6876124,-38.641974
5243,1714435492,-3.6877223,-38.6440796
5244,1714435493,-3.6876714,-38.6430646
5245,621557161,-3.753189,-38.5171097
5246,621557162,-3.7530562,-38.5160136
5247,621557164,-3.7528724,-38.5149196
5248,621557165,-3.7528194,-38.5137706
5249,621557167,-3.7520418,-38.5072656
5250,621557168,-3.7516579,-38.5132062
5251,621557169,-3.7514937,-38.5119423
5252,621557171,-3.7501141,-38.5071287
5253,621557172,-3.7494879,-38.5091051
5254,621557173,-3.7484418,-38.5099356
5255,621557175,-3.7474254,-38.5107437
5256,621557176,-3.7463983,-38.5103135
5257,621557177,-3.7487933,-38.5088805
5258,621557179,-3.7477555,-38.5097231
5259,621557180,-3.751857,-38.5055512
5260,1714435517,-3.6877869,-38.6451109
5261,621557181,-3.7494311,-38.5069047
5262,621557182,-3.7513482,-38.5020857
5263,621557183,-3.7493159,-38.5026045
5264,621557185,-3.7487572,-38.5066791
5265,1714435522,-3.6878562,-38.6462469
5266,621557186,-3.74807,-38.5064656
5267,621557184,-3.7493427,-38.5025214
5268,621557189,-3.7492363,-38.4970879
5269,621557190,-3.7412554,-38.5159485
5270,621557191,-3.7454106,-38.5124607
5271,621557192,-3.7451306,-38.5033769
5272,1714435529,-3.6881426,-38.6304013
5273,621557193,-3.7443611,-38.5032593
5274,621557194,-3.7463377,-38.496235
5275,621557196,-3.7405715,-38.5019074
5276,1714435533,-3.6882327,-38.6346809
5277,621557197,-3.7402396,-38.5028716
5278,621557199,-3.7394907,-38.501566
5279,621557200,-3.7392565,-38.5025611
5280,1714435537,-3.6883373,-38.6366665
5281,621557201,-3.7389661,-38.5035388
5282,1714435539,-3.6883221,-38.6320513
5283,621557202,-3.7359531,-38.5025621
5284,621557205,-3.7375941,-38.5009565
5285,621557203,-3.7401472,-38.4995489
5286,621557207,-3.7362644,-38.5015947
5287,621557204,-3.7391749,-38.4960715
5288,621557206,-3.7365881,-38.5006338
5289,621557208,-3.7372385,-38.4986156
5290,2022454748,-3.7655031,-38.489002
5291,621557213,-3.7358708,-38.4960579
5292,621557214,-3.7318356,-38.5022875
5293,621557219,-3.7302982,-38.499667
5294,1714435556,-3.6885887,-38.6307934
5295,621557220,-3.7300269,-38.5006486
5296,1993225702,-3.7393231,-38.540963
5297,621557223,-3.7303217,-38.496381
5298,621557225,-3.7243789,-38.5068196
5299,1714435562,-3.6886616,-38.6313366
5300,621557226,-3.7481741,-38.4936108
5301,621557227,-3.7469732,-38.4942862
5302,621557229,-3.7456282,-38.4927869
5303,1714435566,-3.688667,-38.6421482
5304,5145900525,-3.7956336,-38.5320315
5305,7027832304,-3.8075307,-38.587834
5306,621557233,-3.7388175,-38.4937374
5307,1714435570,-3.6887292,-38.6318642
5308,621557234,-3.7387887,-38.4938264
5309,621557235,-3.740422,-38.492185
5310,7027832305,-3.8071308,-38.5875544
5311,1714435575,-3.6887464,-38.6319966
5312,2022454777,-3.7673454,-38.4888472
5313,1714435579,-3.6887268,-38.6432045
5314,621557243,-3.736827,-38.4931235
5315,621557244,-3.7364723,-38.4909422
5316,1714435584,-3.6887788,-38.6442801
5317,1714435586,-3.6888629,-38.6453221
5318,2022454788,-3.7578256,-38.4883906
5319,621557252,-3.7422861,-38.4796727
5320,1993225734,-3.7399296,-38.5402439
5321,621557255,-3.7417034,-38.4814974
5322,621557253,-3.7409219,-38.4810149
5323,621557259,-3.7403465,-38.4828504
5324,621557260,-3.7396398,-38.4824011
5325,621557263,-3.7332098,-38.494157
5326,621557264,-3.7328794,-38.495094
5327,621557265,-3.7338671,-38.4921691
5328,621557266,-3.733846,-38.4922346
5329,621557267,-3.7331853,-38.4909265
5330,621557268,-3.7322432,-38.4938274
5331,621557269,-3.7337438,-38.4881712
5332,621557270,-3.7326436,-38.4892576
5333,621557274,-3.7315624,-38.4893041
5334,1714435617,-3.6891691,-38.6325356
5335,1714435620,-3.689209,-38.6335339
5336,1993225765,-3.7485899,-38.5241884
5337,2022454820,-3.7699985,-38.4876809
5338,1714435625,-3.6893084,-38.6356056
5339,6224098861,-3.7413851,-38.6028405
5340,6224098862,-3.7412689,-38.6028566
5341,1714435632,-3.6893576,-38.6130238
5342,1714435636,-3.6893715,-38.6366533
5343,1714435647,-3.689517,-38.6124805
5344,1714435649,-3.689536,-38.6392618
5345,2022454860,-3.7669055,-38.4924031
5346,1714435664,-3.6895773,-38.6402636
5347,3240089578,-3.8295636,-38.6001292
5348,1714435667,-3.6896252,-38.6412983
5349,5905462868,-3.7849781,-38.5913685
5350,5905462869,-3.7814707,-38.5931927
5351,5905462870,-3.7809141,-38.5930433
5352,5905462871,-3.7807025,-38.5934
5353,1714435672,-3.6896396,-38.6243634
5354,2022454874,-3.7592724,-38.4882199
5355,5905462875,-3.7836732,-38.593906
5356,3240089580,-3.8301641,-38.6135766
5357,3935975005,-3.851692,-38.5907926
5358,1714435681,-3.6896815,-38.6423045
5359,3935975010,-3.8510538,-38.5906612
5360,3935975013,-3.8498679,-38.5943235
5361,3240089582,-3.8304203,-38.6131029
5362,1714435687,-3.6897418,-38.643412
5363,3935975021,-3.8504719,-38.5945376
5364,3935975022,-3.8503204,-38.5949947
5365,3935975030,-3.8497002,-38.5948455
5366,1714435703,-3.6897978,-38.64444
5367,3935975031,-3.849639,-38.5971596
5368,2779526779,-3.7305284,-38.4774693
5369,2779526781,-3.7303867,-38.4779698
5370,3935975038,-3.8491624,-38.5964995
5371,2779526783,-3.7301761,-38.4778316
5372,1714435712,-3.6898757,-38.645511
5373,2779526785,-3.730684,-38.4773171
5374,2779526786,-3.7301152,-38.4769704
5375,2779526787,-3.7303548,-38.477639
5376,2779526788,-3.7298421,-38.4773146
5377,3935975044,-3.849754,-38.5967722
5378,1993225863,-3.7476928,-38.5305901
5379,1704844067,-3.8365715,-38.514141
5380,2868880660,-3.838783,-38.5306191
5381,1714435728,-3.6899467,-38.6465769
5382,2868880661,-3.8397855,-38.5310472
5383,2022454931,-3.7672543,-38.4873439
5384,2868880663,-3.8393142,-38.5313286
5385,1714435742,-3.6899266,-38.6224759
5386,2868880664,-3.8383481,-38.5321681
5387,1714435747,-3.6899335,-38.6151136
5388,2868880665,-3.837952,-38.5317872
5389,2868880666,-3.8377005,-38.5315311
5390,1714435759,-3.6899626,-38.6145249
5391,2868880667,-3.8373593,-38.5311891
5392,2022454962,-3.7669135,-38.492269
5393,7202420403,-3.8209775,-38.6304466
5394,2022454964,-3.7637161,-38.4876355
5395,7202420404,-3.8228244,-38.6293273
5396,1704844076,-3.8369468,-38.5067252
5397,2868880668,-3.8368963,-38.5307546
5398,1714435770,-3.6900698,-38.6156293
5399,2868880669,-3.8372763,-38.5300183
5400,2868880671,-3.8385509,-38.5302769
5401,2868880672,-3.8389208,-38.5300043
5402,2868880673,-3.837494,-38.5295865
5403,2868880674,-3.8382928,-38.5304691
5404,1714435800,-3.6901591,-38.6127437
5405,2868880675,-3.8376345,-38.5297045
5406,2844538587,-3.7937984,-38.5962292
5407,2844538588,-3.7930917,-38.5960059
5408,1993225949,-3.7372797,-38.5412042
5409,7025211102,-3.7678358,-38.6311244
5410,2844538590,-3.7932228,-38.5956095
5411,2844538592,-3.793345,-38.5952394
5412,2844538591,-3.7940512,-38.5954621
5413,2844538589,-3.7939285,-38.5958345
5414,1704844084,-3.8376361,-38.5063537
5415,1714435812,-3.6901859,-38.6211124
5416,1714435813,-3.6902181,-38.611491
5417,2868880676,-3.8378459,-38.5308113
5418,1714435816,-3.6902076,-38.6124502
5419,7025211113,-3.7687021,-38.6254621
5420,2844538600,-3.7887762,-38.6150782
5421,2022455020,-3.7690008,-38.4872901
5422,1714435821,-3.6902893,-38.6344617
5423,1704844087,-3.8378901,-38.5153166
5424,2022455024,-3.7690329,-38.4871943
5425,1704844088,-3.83774,-38.5018744
5426,2022455028,-3.7592616,-38.4881249
5427,1704844089,-3.8378367,-38.5128899
5428,1714435836,-3.6903492,-38.6166724
5429,7202420477,-3.827192,-38.6229302
5430,1714435839,-3.6903375,-38.6354987
5431,4951258884,-3.8308023,-38.4737613
5432,1704844092,-3.8380953,-38.5043185
5433,7202420486,-3.8236562,-38.6284276
5434,7202420487,-3.8238474,-38.6285739
5435,7202420488,-3.8235729,-38.6288641
5436,2022455050,-3.7602894,-38.488019
5437,1704844093,-3.8380969,-38.5063592
5438,1714435852,-3.690399,-38.6165249
5439,7202420491,-3.8235403,-38.6288001
5440,4951258886,-3.8264892,-38.4735147
5441,7202420495,-3.8222777,-38.6297461
5442,7202420496,-3.8216967,-38.6301834
5443,1704844094,-3.8381128,-38.5122393
5444,4951258890,-3.8244108,-38.4728638
5445,4951258891,-3.8244824,-38.4724976
5446,2860101306,-3.8264091,-38.4637242
5447,2860101307,-3.8261349,-38.4629279
5448,2860101308,-3.8265579,-38.4626968
5449,1714435876,-3.6904422,-38.6375537
5450,1993226022,-3.7400765,-38.5402053
5451,1993226023,-3.7308811,-38.5391098
5452,1993226024,-3.7399886,-38.5403001
5453,1714435881,-3.6904765,-38.6380171
5454,2860101309,-3.8276025,-38.4621492
5455,2860101310,-3.8277936,-38.4620148
5456,2860101311,-3.8274476,-38.4622133
5457,1714435890,-3.6905571,-38.6394232
5458,7202420530,-3.8298407,-38.6260718
5459,1704844101,-3.8384954,-38.5044871
5460,7202420531,-3.8299446,-38.6260616
5461,1714435894,-3.6906069,-38.6404377
5462,7202420533,-3.8309568,-38.6262853
5463,7202420536,-3.8323687,-38.6266492
5464,7202420537,-3.8358574,-38.6274004
5465,2860101313,-3.8274854,-38.4629863
5466,7202420548,-3.8353144,-38.6297538
5467,2022455109,-3.768025,-38.4911858
5468,2860101316,-3.8270128,-38.4624586
5469,1714435917,-3.6907887,-38.6116421
5470,1714435920,-3.6908205,-38.6193741
5471,1714435923,-3.6908065,-38.6445772
5472,2860101319,-3.8271524,-38.4632591
5473,1704844109,-3.8386315,-38.5062826
5474,3608426336,-3.7080828,-38.5694748
5475,2874685282,-3.7967733,-38.581685
5476,2874685283,-3.796846,-38.5801099
5477,2874685284,-3.7967927,-38.5838787
5478,2874685285,-3.7968477,-38.5827743
5479,2874685286,-3.7992132,-38.5762457
5480,2022455152,-3.7605126,-38.4913667
5481,6606436209,-3.7404494,-38.6556879
5482,6606436210,-3.7404577,-38.6554337
5483,1704844113,-3.8388579,-38.5154137
5484,2022455160,-3.7634333,-38.4861019
5485,1714435961,-3.6909486,-38.6304969
5486,1714435962,-3.691001,-38.6154407
5487,2022455170,-3.7694846,-38.4842382
5488,2022455180,-3.7657288,-38.4917017
5489,1714435999,-3.69105,-38.614705
5490,1714436002,-3.6910757,-38.614325
5491,1714436004,-3.6910157,-38.6310529
5492,1991784357,-3.7336453,-38.4854783
5493,2022455211,-3.7672395,-38.488852
5494,1991784365,-3.7315195,-38.486105
5495,1991784369,-3.7259991,-38.4836685
5496,1991784370,-3.7307664,-38.4850457
5497,2022455223,-3.7653517,-38.4874934
5498,1991784376,-3.7305991,-38.4861547
5499,2022455224,-3.7648176,-38.4919773
5500,2022455229,-3.7634736,-38.4878177
5501,1991784383,-3.7267612,-38.4826802
5502,1991784386,-3.7260767,-38.4830784
5503,2022455235,-3.7685574,-38.4896448
5504,1991784393,-3.7320279,-38.48951
5505,2767206348,-3.713212,-38.4716587
5506,2767206356,-3.7134864,-38.4711491
5507,1704844133,-3.8396126,-38.5168205
5508,2022455254,-3.7613624,-38.4905179
5509,1714436055,-3.6913169,-38.6109165
5510,1991784407,-3.7314764,-38.4855681
5511,1991784410,-3.726862,-38.4815277
5512,2767206362,-3.71177,-38.4714307
5513,1714436061,-3.6913254,-38.6226055
5514,1991784414,-3.7325463,-38.4855301
5515,2767206365,-3.7124589,-38.4704627
5516,1714436066,-3.6913207,-38.6343476
5517,1704844136,-3.8398034,-38.5021496
5518,1704844137,-3.8399047,-38.5035607
5519,2022455275,-3.7672596,-38.4874324
5520,1991784428,-3.7296557,-38.4861781
5521,2022455278,-3.7652033,-38.4859497
5522,2022455282,-3.7687373,-38.4880147
5523,1714436084,-3.6911833,-38.6201624
5524,1714436088,-3.6913889,-38.6353893
5525,1704844140,-3.8400377,-38.511474
5526,1991784442,-3.7315518,-38.4871922
5527,2022455291,-3.7671564,-38.4874449
5528,1714436092,-3.6914508,-38.6216114
5529,7059329099,-3.8463419,-38.6244843
5530,7059329100,-3.8466089,-38.623331
5531,1714436099,-3.6914828,-38.6178455
5532,1704844143,-3.8402977,-38.5148612
5533,1714436107,-3.6915158,-38.6374346
5534,1991784463,-3.7337098,-38.487105
5535,1991784466,-3.7266651,-38.4832255
5536,2022455314,-3.7586521,-38.4882946
5537,1714436118,-3.691566,-38.6382189
5538,1991784470,-3.7248455,-38.4829036
5539,2022455337,-3.7700357,-38.4875848
5540,2022455341,-3.765843,-38.4917701
5541,1714436144,-3.6915957,-38.6096171
5542,1714436147,-3.6916695,-38.6406766
5543,6210855279,-3.727864,-38.5418563
5544,1714436151,-3.6917113,-38.6168986
5545,6210855280,-3.7279309,-38.5418809
5546,1714436163,-3.6918461,-38.6438063
5547,4463671364,-3.8117556,-38.5444356
5548,4463671367,-3.8119121,-38.5428273
5549,1714436170,-3.6918451,-38.6146499
5550,1714436174,-3.6917645,-38.6427252
5551,2245408852,-3.8002098,-38.5067069
5552,5347752049,-3.7375629,-38.5122583
5553,5347752050,-3.736517,-38.5167991
5554,2869049460,-3.8227397,-38.5653939
5555,2869049468,-3.8235263,-38.5623364
5556,2869049471,-3.8239071,-38.5627978
5557,2869049483,-3.8242048,-38.5655327
5558,2869049484,-3.8238972,-38.5657368
5559,2869049485,-3.823513,-38.5654676
5560,2869049486,-3.8257141,-38.5653756
5561,2427931761,-3.8041376,-38.6204287
5562,1895446684,-3.7903434,-38.551656
5563,1895446688,-3.7864164,-38.5502027
5564,7059329132,-3.8437953,-38.6336783
5565,6210599079,-3.7587274,-38.6076341
5566,1714436264,-3.692194,-38.6179848
5567,2863020201,-3.8450919,-38.5074876
5568,2863020202,-3.845394,-38.5067529
5569,2863020203,-3.8456777,-38.5068586
5570,2863020204,-3.8453788,-38.5075923
5571,2863020205,-3.8459828,-38.5069613
5572,2863020206,-3.8456772,-38.5077
5573,2863020207,-3.8456201,-38.5088115
5574,7059329135,-3.8448536,-38.6290555
5575,2282633393,-3.7771441,-38.4996711
5576,2863020210,-3.8445189,-38.5083491
5577,2863020211,-3.8448935,-38.5084542
5578,2282633396,-3.7756534,-38.5003189
5579,2863020212,-3.8452511,-38.5075512
5580,2282633398,-3.7753228,-38.5002056
5581,2863020214,-3.8447679,-38.5092345
5582,2863020215,-3.8450826,-38.5085057
5583,2863020216,-3.8455039,-38.5090948
5584,2282633402,-3.7693076,-38.4983495
5585,2863020213,-3.8456419,-38.5076897
5586,2863020217,-3.8452979,-38.5090122
5587,477116605,-3.729717,-38.5038879
5588,7059329138,-3.843175,-38.636385
5589,477116608,-3.731154,-38.5043393
5590,477116610,-3.7325554,-38.5047893
5591,4449403936,-3.8131238,-38.5693449
5592,1714436294,-3.6922818,-38.6321725
5593,477116615,-3.7339834,-38.5052554
5594,477116617,-3.7379646,-38.5065445
5595,4449403938,-3.8134871,-38.5694422
5596,7059329141,-3.8457131,-38.6255125
5597,477116622,-3.7419418,-38.5078417
5598,1714436303,-3.6922992,-38.6225565
5599,1714436308,-3.6923088,-38.6192592
5600,2282633431,-3.7672224,-38.4967831
5601,2839820504,-3.8006982,-38.6099972
5602,477116634,-3.7435893,-38.508367
5603,477116636,-3.7491454,-38.5101754
5604,7059329144,-3.8399057,-38.6342617
5605,5679888608,-3.8339137,-38.482625
5606,5679888609,-3.833859,-38.4825746
5607,7059329145,-3.8395062,-38.6337085
5608,477116643,-3.7440717,-38.5009005
5609,477116645,-3.7435155,-38.5028502
5610,477116646,-3.7426026,-38.505756
5611,477116647,-3.7312206,-38.5137094
5612,477116649,-3.7298064,-38.5132938
5613,477116650,-3.7283727,-38.5128329
5614,477116651,-3.7269642,-38.5123695
5615,477116652,-3.7240835,-38.5114572
5616,477116653,-3.7211524,-38.5105359
5617,477116654,-3.7368266,-38.5131617
5618,477116655,-3.7371932,-38.5121387
5619,477116656,-3.7378706,-38.5100335
5620,477116657,-3.7382402,-38.508931
5621,477116658,-3.738559,-38.507899
5622,477116659,-3.7385925,-38.5078127
5623,477116660,-3.7398926,-38.5038768
5624,477116661,-3.7302591,-38.5069551
5625,477116662,-3.7288713,-38.5065475
5626,4449403946,-3.8125265,-38.569453
5627,1714436348,-3.6923173,-38.6029486
5628,1714436356,-3.6923487,-38.6238217
5629,2283288844,-3.7891626,-38.5035423
5630,2873243917,-3.8320844,-38.5936665
5631,2873243920,-3.8311542,-38.5912581
5632,2873243921,-3.8321445,-38.5917258
5633,2873243922,-3.8318008,-38.5914639
5634,2873243923,-3.8314699,-38.59077
5635,2779527445,-3.7300169,-38.4779812
5636,2283288854,-3.7998944,-38.498368
5637,2779527446,-3.7294858,-38.4776616
5638,2873243927,-3.8370792,-38.5868553
5639,587741465,-3.7392321,-38.5164746
5640,2873243928,-3.8375707,-38.5874244
5641,2873243930,-3.8377512,-38.5871471
5642,587741468,-3.7409208,-38.5169924
5643,587741470,-3.7465652,-38.5187189
5644,587741471,-3.745536,-38.518409
5645,587741472,-3.7444568,-38.5181254
5646,2283288864,-3.8010055,-38.497246
5647,2873243938,-3.8373646,-38.5831435
5648,587741475,-3.7417697,-38.5172604
5649,587741476,-3.7402949,-38.5168111
5650,587741477,-3.7383542,-38.516201
5651,2873243937,-3.837568,-38.5832119
5652,2873243939,-3.8372342,-38.5840321
5653,2873243942,-3.8379628,-38.583346
5654,2873243940,-3.8382714,-38.5848213
5655,587741484,-3.7291021,-38.513058
5656,7043037485,-3.7589335,-38.6406001
5657,7043037492,-3.7600303,-38.6366325
5658,587741492,-3.728751,-38.5140985
5659,587741494,-3.7294603,-38.5120218
5660,2283288886,-3.8022481,-38.4964252
