src,dst,osm_src,osm_dst,length,highway,maxspeed,lanes,oneway,speed_kph,free_flow_time_s,capacity_vph
112,3677,42424703,764744759,29.968329185397888,secondary,,2,True,50,2.1577197013486478,3600
113,4025,42424706,3570003194,5.4467731197072276,secondary,,1,True,50,0.3921676646189204,1800
113,3253,42424706,254484327,353.9765637945307,motorway_link,,1,True,30,42.477187655343684,1800
114,3514,42424757,589928033,143.54944090086332,residential,25.0,1,True,25,20.671119489724315,1800
114,2672,42424757,42447209,79.59920455873527,secondary,25.0,2,True,25,11.462285456457877,3600
115,3334,42424758,373755525,297.1186400847227,motorway_link,,2,True,30,35.65423681016672,3600
115,114,42424758,42424757,59.07507383434255,primary,25.0,3,True,25,8.506810632145326,5400
116,1238,42424789,42434434,86.70172612359411,primary,,5,True,60,5.202103567415646,9000
116,2408,42424789,42444991,118.42881789428534,residential,,3,True,30,14.211458147314241,5400
117,2288,42424851,42443349,273.04322248191386,residential,,1,True,30,32.76518669782966,1800
117,4381,42424851,7106818626,86.12886773493697,secondary,25.0,4,False,25,12.402556953830924,7200
117,17,42424851,42421800,80.76283530508907,secondary,25.0,4,False,25,11.629848283932827,7200
118,74,42424864,42423456,71.61612054534697,primary,25.0,2,True,25,10.312721358529965,3600
119,4601,42424937,12522167755,951.20870954893,motorway_link,,2,True,30,114.14504514587159,3600
119,110,42424937,42424698,1660.6652631800978,motorway,50.0,3,True,50,119.56789894896704,5400
120,4419,42425088,7616688918,23.414411010874836,secondary,,2,True,50,1.6858375927829883,3600
121,593,42425100,42429819,14.532123835550312,residential,25.0,1,True,25,2.092625832319245,1800
122,1829,42425127,42438961,80.54077459112055,secondary,25.0,2,True,25,11.597871541121359,3600
123,2294,42425232,42443388,274.2511482727951,residential,25.0,2,True,25,39.492165351282495,3600
123,101,42425232,42424439,89.32400781010153,secondary,25.0,4,False,25,12.862657124654621,7200
123,129,42425232,42425570,232.10044302940088,secondary,25.0,1,False,25,33.42246379623373,1800
124,111,42425242,42424701,78.22074606484831,secondary,,2,True,50,5.631893716669079,3600
125,3557,42425348,595314114,86.1577314911415,secondary,,1,False,50,6.203356667362188,1800
125,3560,42425348,595314125,321.04180143734175,secondary,,1,False,50,23.115009703488607,1800
125,3871,42425348,2029349871,18.417008019573235,secondary,,1,True,50,1.326024577409273,1800
126,150,42425417,42426971,1047.7228759321802,motorway,50.0,3,True,50,75.43604706711697,5400
127,128,42425425,42425484,119.76615700054802,motorway_link,,1,True,30,14.371938840065761,1800
127,3505,42425425,589927965,204.12956436987128,residential,25.0,1,True,25,29.39465726926146,1800
128,3336,42425484,373760396,130.80316609373037,motorway,50.0,3,True,50,9.417827958748587,5400
129,123,42425570,42425232,232.10044302940088,secondary,25.0,1,False,25,33.42246379623373,1800
129,1299,42425570,42435331,82.75104745574635,secondary,25.0,1,False,25,11.916150833627473,1800
130,1609,42425681,42437043,485.8987890524935,motorway_link,30.0,2,True,30,58.307854686299216,3600
130,4343,42425681,6266152785,297.5001346114007,motorway,40.0,3,True,40,26.775012115026065,5400
131,4354,42425747,6515269079,121.04257749399831,secondary,25.0,1,True,25,17.430131159135755,1800
132,3337,42425758,373772209,30.470917262485557,secondary,25.0,2,True,25,4.38781208579792,3600
133,880,42425780,42431666,133.34201408897306,residential,20.0,1,True,20,24.00156253601515,1800
133,3346,42425780,374470740,156.1939846155834,motorway_link,,1,True,30,18.743278153870005,1800
134,4384,42425955,7132405537,112.5598451476625,residential,20.0,1,True,20,20.26077212657925,1800
134,185,42425955,42427300,159.26780575644514,residential,20.0,2,False,20,28.668205036160128,3600
134,4386,42425955,7132405548,93.48214449431427,residential,20.0,4,False,20,16.82678600897657,7200
135,3344,42425959,374451674,33.21331386167144,unclassified,,1,False,30,3.985597663400572,1800
136,4203,42426060,4602414021,119.49578568429146,residential,25.0,1,True,25,17.20739313853797,1800
136,106,42426060,42424630,66.02322620810628,motorway_link,25.0,1,True,25,9.507344573967304,1800
137,131,42426135,42425747,108.83937958861647,residential,25.0,1,True,25,15.67287066076077,1800
137,4072,42426135,3786728788,28.32811719729411,motorway_link,30.0,1,True,30,3.399374063675293,1800
138,3996,42426374,3099327964,12.93871432980513,secondary,,2,False,50,0.9315874317459694,3600
138,3578,42426374,595703226,256.19325971911377,secondary,,2,False,50,18.44591469977619,3600
138,2610,42426374,42446723,76.87669235544583,secondary,,4,True,50,5.535121849592099,7200
139,3333,42426665,371337269,582.4225283069071,motorway_link,,1,True,30,69.89070339682885,1800
139,143,42426665,42426810,211.5173396839088,secondary_link,25.0,1,True,25,30.458496914482865,1800
139,4175,42426665,4515465264,485.5816277398915,tertiary,25.0,3,False,25,69.92375439454437,5400
140,1156,42426747,42433834,59.267123794930974,primary,20.0,2,False,20,10.668082283087577,3600
140,3280,42426747,279151954,80.92675407762661,primary,20.0,3,False,20,14.56681573397279,5400
140,2366,42426747,42444355,77.36703976748407,residential,20.0,1,True,20,13.926067158147134,1800
141,58,42426799,42422449,328.9305104387361,motorway_link,,1,True,30,39.47166125264833,1800
141,3319,42426799,371225088,271.20468595183564,motorway,40.0,2,True,40,24.408421735665208,3600
142,3659,42426805,596800103,195.5759095376087,residential,,1,True,30,23.469109144513045,1800
142,3080,42426805,42456110,91.6047849077794,residential,,1,True,30,10.992574188933528,1800
143,4257,42426810,5333189422,383.477049786605,secondary,25.0,1,True,25,55.22069516927112,1800
144,3786,42426816,1701844605,36.251913100509185,secondary,25.0,1,True,25,5.220275486473322,1800
144,2989,42426816,42453999,72.29379758119742,unclassified,25.0,3,True,25,10.410306851692429,5400
145,2855,42426851,42450814,160.78776731377818,primary,,2,True,60,9.64726603882669,3600
146,4388,42426865,7137281959,47.104963075605156,motorway_link,,1,True,30,5.652595569072618,1800
146,3298,42426865,370898427,901.9032334265244,motorway,40.0,3,True,40,81.1712910083872,5400
147,3494,42426875,589100228,121.70771728054024,primary,25.0,1,True,25,17.525911288397793,1800
148,4054,42426957,3702296508,101.79229252536234,primary_link,,1,True,30,12.21507510304348,1800
148,4073,42426957,3786741452,71.62089303892849,primary_link,,1,True,30,8.594507164671418,1800
149,95,42426968,42424235,85.11121825797281,secondary,25.0,1,True,25,12.256015429148084,1800
